Position,Group_0,Group_1,Group_2,Group_3,Group_4,Group_5,Group_6,Group_7,Group_8,Group_9,Group_10,Group_All
-2995.0,-0.0011409044353694823,-0.0017540602210765876,-0.0011334385306236174,-0.0013095269938756939,0.00023885104660866088,-0.00022552013305070755,0.0012081742084025192,0.001253767644092752,0.00020171683980184222,0.0018429479786713258,-0.00028088487246045595,-3.664392401255916e-05
-2985.0,-0.0015543137621597553,-0.0014316446583539687,-0.0012876249393880027,-0.0009838970144602952,0.00010112696737414365,-0.00030031976896344794,0.0013368072362798039,0.0012080075144084643,0.00024175457399168145,0.0017750287694119013,-0.00044767835969374036,-3.625875928387951e-05
-2975.0,-0.0011487019974301598,-0.0016167223332473285,-0.0013524239532369526,-0.0010215433155031555,-2.5163612978858847e-05,0.00019247389939630887,0.001376327629802907,0.001468751275345756,0.0004490534039898121,0.0016310610133776176,-0.0005142627664476635,1.5600544269677067e-05
-2965.0,-0.00041558319043167127,-0.0018497239230183193,-0.0011104990044671313,-0.0009871895724016019,0.0005214482834566533,0.0004710957521913203,0.001593147151008639,0.0011769272785062104,0.00040065779315332894,0.002057275607195047,-0.0006394648392452249,0.0001442974540979409
-2955.0,4.0553888489593384e-05,-0.0015633068928258532,-0.001122489918589306,-0.0006682352398835,0.00041168203971673025,0.0002121749110457463,0.001732051513499051,0.0011053255196569996,0.0007391618288178134,0.0023776468150777568,-0.0006061711174935553,0.000256072869042891
-2945.0,0.00015577210867642825,-0.0010086042612021116,-0.0015122268005694668,-0.0003496375494310328,-0.00011818708916872309,-0.0004242143696203306,0.001844885215757969,0.0010594338381080307,0.0012833309340698276,0.003065362818444024,-0.0007881883729816257,0.00030177439460763735
-2935.0,0.0003394740618355191,-0.0006656299218738824,-0.001633396377066243,-0.00015180238909675786,-0.00017043539934351402,-0.0006321882575203926,0.0019368448088768273,0.0006992943973066739,0.0012679673811575997,0.0035758720876518345,-0.0008831732099803539,0.0003364536712996265
-2925.0,0.0001549842308693446,-0.0006946270592697852,-0.002128230054854945,-0.0003281037036418413,-0.00021353010596594213,-0.0010458211681518277,0.001921485062748309,0.00016907933674287825,0.0009525295221774094,0.0032126417162995106,-0.0006432027491705038,0.00012333096266059192
-2915.0,0.00020540607960553833,-0.0008232705824267038,-0.0023754077330646107,-0.000471196517913134,-0.0002383052356680558,-0.0011487627742692251,0.0013452136502810678,1.9410222356946643e-05,0.0008539062382324275,0.0027508530506440117,-0.0007027079131954062,-6.661871699508607e-05
-2905.0,1.2346982281249179e-05,-0.0007242973205715552,-0.002196722167051887,0.00010487075124081103,-0.0007191017213748959,-0.0015514619391366704,0.000905123615756218,0.0002840754896838304,0.0010782254784494718,0.0017518591932955648,-0.0002270893924787868,-0.0001226455893392924
-2895.0,0.00044191679764573157,-0.0007234521616150468,-0.0020287740108247093,0.0004221415019288891,-0.0010868881393453667,-0.00169879176279067,0.0005373658495190973,5.9258037551161413e-05,0.0011854534724383213,0.000876572284615291,-0.00010570684234102525,-0.00022863729966162476
-2885.0,0.0009344305991302198,-0.0008422222924847964,-0.001470094729099525,-0.00010512730828321738,-0.0009496261493305271,-0.0018734359920279534,0.0007317655665558714,-6.091761171244341e-06,0.0009372074487115462,0.0001207059365760588,-0.0003643468950242252,-0.0003313952734226139
-2875.0,0.001212484315573008,-0.0005236244148959221,-0.0009460945115835368,-0.0003785951913271476,-0.0008387193184432029,-0.001975639700746795,0.0006282999470776776,0.00017637450883646133,0.0007752894253454574,8.404527357649297e-05,-0.00042033418300279176,-0.0002827319966745477
-2865.0,0.000613802402121493,-0.0004873224190662201,-0.0008625361265307649,5.455927574829563e-05,-0.0010326873279036283,-0.002096229736848428,0.000710722062470053,0.00013629675445548672,0.0009448067994850491,-0.0002226464106465715,-0.00021652578770265497,-0.00027188785818029496
-2855.0,9.596499023556431e-06,-0.00061301486559811,-0.000796118169495615,9.967652326621047e-06,-0.0005370795367530256,-0.0016624818824645996,0.0007998165856438735,1.5151868721431787e-05,0.001058200194801886,-9.292813371146107e-05,-0.0002858519638756887,-0.00020144514219056316
-2845.0,-0.0003251877365726534,-0.0011828834273014987,-0.0003966590121240768,0.00012878044678856152,-0.0002612562115524412,-0.001807429183060468,0.0008890943577671376,0.0002245228801721642,0.0007872328451496164,0.000302837420842914,-0.0005921179166917008,-0.00019466100360506834
-2835.0,-0.0011857239688568663,-0.000991202014195922,-0.0004032055526941187,0.0003920903729803953,-0.0004966014109569533,-0.001533751279677997,0.0006636713973935966,0.00032010757356821037,0.0007914425503204468,0.00024904656420725573,-0.00039651934605061337,-0.00017888359243280172
