Position,Group_0,Group_1,Group_2,Group_3,Group_4,Group_5,Group_6,Group_7,Group_8,Group_9,Group_10,Group_All
-2995.0,0.0014036628988135565,-0.0011663744139227042,-0.0022801410683671655,-0.0029099864497166626,-0.0031363796659340908,-0.0027571475168466832,-0.00314723357470945,-0.002861955968460667,-0.004466701705417666,-0.0049137425249524014,-0.005444372639516262,-0.003133440420630127
-2985.0,0.0014309050582399134,-0.0010318738073042144,-0.00214512330931211,-0.002598680339272191,-0.00276266157436844,-0.003116645084276021,-0.0031413641737226584,-0.002862749672886264,-0.004130702190337418,-0.005051651915781285,-0.005484002501568263,-0.0030596324498918057
-2975.0,0.0015161429368568586,-0.0012277570468318668,-0.0020325822259356584,-0.0026028012224174842,-0.0026567026225875153,-0.0028875490684887287,-0.0033360415874428835,-0.00300798969284819,-0.004097853862839287,-0.005201520201416843,-0.005567556866123966,-0.0030844497998348784
-2965.0,0.0021371193135143927,-0.000998276813417899,-0.0021014402202811197,-0.0028071665028649648,-0.0022461299631227507,-0.0026417506607531085,-0.003687641762782673,-0.003267515966643759,-0.0043907250021996145,-0.005171721163330717,-0.005612322959609565,-0.0030908521801022598
-2955.0,0.002673120182122694,-0.0008825866535325293,-0.002084144432500379,-0.0027667892840154066,-0.002257406696443328,-0.002675092855173316,-0.0034538413009798847,-0.0033831427710605496,-0.004253658694136924,-0.004865636700508456,-0.0053099084307200815,-0.002975025831627585
-2945.0,0.002568718327364786,-0.0007127140219966802,-0.0022196215340466387,-0.002505129545770411,-0.002214407269881728,-0.0032550127073354986,-0.0032112076040061678,-0.0033580610275147724,-0.004352214267032436,-0.004770829490944459,-0.005170774792510712,-0.0029635257710652644
-2935.0,0.0026685019296528944,-0.0004961871802019468,-0.002312027310178184,-0.0024792080204664685,-0.00229709699114287,-0.003398274442414791,-0.0031032080494868045,-0.003557246018350891,-0.004351668955426218,-0.0046534563564953925,-0.0053026055069481685,-0.0029774167454618325
-2925.0,0.002115118519341631,-0.0003602640579839264,-0.002370497035397998,-0.002464149177567338,-0.0023205339582549785,-0.0035594860568765796,-0.0029176325881099347,-0.0038362362039577064,-0.004730563605839918,-0.004544328656211936,-0.0054092755338462,-0.0030526200515534115
-2915.0,0.0018244504824057267,-0.0004930133559505847,-0.002422374391133843,-0.0024483461867022363,-0.00198296565106906,-0.003664057966126865,-0.0027521117341600633,-0.0038293299889271566,-0.004937542740024791,-0.0045273866177189745,-0.005523062146699064,-0.0030699856654318723
-2905.0,0.0018700667401319539,-0.0005058394134602526,-0.002246126264713484,-0.002571688995180845,-0.0018300270090988887,-0.0038313748414238813,-0.002762751676391694,-0.00356955294105334,-0.004972174111499502,-0.004979857350621693,-0.005608103332873536,-0.0030970437904131415
-2895.0,0.001850191470007797,-0.0007427935177368315,-0.0020679833218137183,-0.002585812260483985,-0.002151561297006238,-0.0036984444017938993,-0.002971847537141517,-0.0035888821844869355,-0.004969813253480933,-0.005218624404491155,-0.005757182194269153,-0.0031818718576987906
-2885.0,0.0017778940374743794,-0.0009939374950477032,-0.0019398469855655745,-0.002630816908440596,-0.002361595533364675,-0.0036697267665732132,-0.002809911103004986,-0.003443855400334047,-0.005187564589611375,-0.00528260605690059,-0.0056633510841587785,-0.0032064565659763004
-2875.0,0.00272608440919254,-0.0009673655798137833,-0.00198298356592626,-0.0025905094978662044,-0.002350476393651157,-0.003601944792722231,-0.0027636785255963576,-0.0030425505375130794,-0.004791816837047919,-0.005152793471930772,-0.005581337846058287,-0.0030590719570687507
-2865.0,0.003063695778974044,-0.0011050217190169387,-0.0018061998520203678,-0.002260638602436994,-0.002581942784217039,-0.0032361619996185776,-0.0029952892775119058,-0.003124675262332528,-0.004578917771625595,-0.005274249705257717,-0.005410618936160587,-0.0030025628893021873
-2855.0,0.0028432846062169015,-0.0011675573858944146,-0.001548721947512824,-0.0024421489514864824,-0.002701279760257806,-0.003147319771889897,-0.0028148547419084937,-0.0034845656726265528,-0.004481260737734049,-0.0048132222695591404,-0.0053941095129359925,-0.00297431111643664
-2845.0,0.0027053516894062334,-0.0013959409175419502,-0.001606329613047025,-0.0024680046130718144,-0.002622486112734301,-0.0030600525046381825,-0.0025258364407407833,-0.003498188764968377,-0.004204913220483944,-0.004819087776185917,-0.005467622849811478,-0.0029477490481657977
-2835.0,0.002546726069007355,-0.0015336651469073895,-0.0017392800486607672,-0.0023383892668167225,-0.002504398044874931,-0.002840690975318477,-0.0027645460961653505,-0.0035742450610648977,-0.004131532203509159,-0.005100536417802107,-0.005698451899391618,-0.0030072922267186494
-2825.0,0.0021971597443340095,-0.0013172178489945802,-0.0015311669085696666,-0.002537033310537769,-0.0023256788940920654,-0.0028660193017482753,-0.003259490751368894,-0.003937678853045314,-0.004296484716071479,-0.00537533247613516,-0.005772546816854067,-0.0031166060738929123
-2815.0,0.0020889976191277694,-0.0013500193400285358,-0.0014989383747294953,-0.0025872756456865056,-0.002477026742332242,-0.0028854465034929364,-0.0032952746904972717,-0.0040563195028805185,-0.004136997704633918,-0.005439381232579511,-0.005710638498049534,-0.0031416996135020508
-2805.0,0.0020708019808212664,-0.0011291434112936025,-0.0018060608019380487,-0.0023137839053978056,-0.0028117954941756767,-0.002752775425356695,-0.0036683489532535205,-0.003944155476893983,-0.004385361879930555,-0.0056419566958724274,-0.005657299227201673,-0.003207407651741066
-2795.0,0.002046430196652234,-0.0006572436603444417,-0.0016741450106456007,-0.0025110030464752806,-0.0027346016763952134,-0.002621986781723978,-0.0038992412531048412,-0.0038616601235747735,-0.00454561177092797,-0.005815859842192984,-0.005717694251412335,-0.003202098591453415
-2785.0,0.0018579937068385944,-0.0005142163822693312,-0.0018668496388484594,-0.0025669379653206017,-0.002978029642860767,-0.002827105513463305,-0.004103257434734604,-0.0037240949669750246,-0.004529734657101994,-0.005841288751446817,-0.005787081973061722,-0.003276760839571141
-2775.0,0.0016314073035774927,-0.0006627078640734186,-0.001897058926301982,-0.0023505360863398175,-0.002977989096963229,-0.0031457978944865565,-0.0038275167336830184,-0.003475090364817568,-0.004651780277221079,-0.0060534896994229375,-0.005926223369880652,-0.003307291276379564
-2765.0,0.0011250832534414204,-0.0004915000958154214,-0.0017963841223943293,-0.0023506282659455447,-0.002932645812024118,-0.003219446756274432,-0.0037377747911379123,-0.0035338240535119814,-0.004618235812144499,-0.006001590297171308,-0.005740392742069838,-0.003274065825789437
-2755.0,0.0009752150675029348,-0.00035861943028000104,-0.001631913211971718,-0.00235561772646892,-0.0028203982435341386,-0.003501211683785969,-0.0038462661313070296,-0.003929598038810306,-0.00467513131214764,-0.006094575762935305,-0.005840945376690554,-0.003340879755985204
-2745.0,0.0013287113372716806,-0.0006104508694939967,-0.00143338495340176,-0.001691121541851023,-0.0028118840727114056,-0.003731426360081617,-0.0037271162335893184,-0.003918930564888368,-0.004975249458216861,-0.005948072092973087,-0.005647662280685387,-0.0032733510591254743
-2735.0,0.0014007191637207702,-0.0008719597225955916,-0.0011949527997869264,-0.0017231246420795134,-0.0029550210591291408,-0.0037405536095745043,-0.0038213761363101845,-0.0040663654334824354,-0.005032429268671949,-0.005971780218372972,-0.005170290447793803,-0.0032753601446240998
-2725.0,0.0013922212927490825,-0.0011469178426325353,-0.0012690038997734579,-0.0017239720663502918,-0.0027699911697765395,-0.003642377940534188,-0.00420229456681491,-0.004250201348887485,-0.004884916853800603,-0.005696329987298581,-0.004970142397168023,-0.0032761475049255273
-2715.0,0.0017922178533734219,-0.0010234598980691297,-0.0017017307805625096,-0.0018608169057029245,-0.002897351321128945,-0.00351320674464384,-0.004619576016972884,-0.0042402487892500874,-0.004947850874864693,-0.005574090260714946,-0.004950787887081893,-0.003335542316483319
-2705.0,0.0019957106224010794,-0.0009592308476016143,-0.0014287636605441528,-0.0019681861498243676,-0.0028396173527586734,-0.0033379693007083142,-0.004662311907626853,-0.004303543512025865,-0.004679369186454931,-0.005346920608146991,-0.004749193858034514,-0.0032264105961544794
-2695.0,0.002069039906193945,-0.0006424248214627053,-0.0013352355836087674,-0.0022489047878371396,-0.0028082835305354055,-0.003389723370499534,-0.004404136699299592,-0.0042899191186497555,-0.004413557552656216,-0.005280574212315715,-0.0048156058364551245,-0.0031617404605864263
-2685.0,0.0024236233466646746,-0.00046394919554095833,-0.0012803075086493675,-0.0020115241372166493,-0.002788370582368158,-0.003248754632909732,-0.00422023709947223,-0.0043318385729233305,-0.004465538826041954,-0.005080493193285678,-0.004785593353608972,-0.0030568051390700074
-2675.0,0.0024622596726758287,-0.0003534660555789595,-0.0010851239775014605,-0.0023489993405961945,-0.0030336167887425546,-0.0033840969979230047,-0.004084419189785758,-0.0040976657903563736,-0.004631862311258457,-0.005012017078330906,-0.005027290668019972,-0.00309233431342899
-2665.0,0.0023662916555886615,-0.00044079988179637357,-0.0011395863788188597,-0.0025607376426443154,-0.002796795393331682,-0.0035973057022203317,-0.003953564823938892,-0.0042346845725404056,-0.004689458754688923,-0.005371164307689469,-0.005363597959041456,-0.0032009004733807903
-2655.0,0.0022428357914122256,-0.0007306954439594961,-0.001378635893669213,-0.00249406351689378,-0.0024562526461168683,-0.003572923470524298,-0.003881612832316954,-0.003979862979416419,-0.004917879286461574,-0.00546535729357639,-0.005918326453569501,-0.0032677134190248662
-2645.0,0.0015044367013664303,-0.0009125263514328857,-0.0016939138102307484,-0.002668959407403731,-0.0024582232375475956,-0.003311976039838122,-0.004142180609280677,-0.0038317711905433613,-0.005072784384599193,-0.005352822887425645,-0.006074974943835034,-0.0033651590149737995
-2635.0,0.0014930883166434617,-0.0012630762246170493,-0.0018853271429536418,-0.0028687210241351564,-0.0025381234499538925,-0.0033036080250184985,-0.003953789096060304,-0.003451147385834468,-0.004894353705064181,-0.0052967728611409545,-0.006298238758216778,-0.003387573426158626
-2625.0,0.001357010755567288,-0.0010103681575346366,-0.0018048487750804692,-0.0029419298977638865,-0.0031657282724736977,-0.0029518559658896163,-0.004014071312747079,-0.003677394986165541,-0.004912828487962853,-0.005422776408924249,-0.0059432095790564335,-0.0034016954109060754
-2615.0,0.0013324526220809694,-0.0009821937228386432,-0.0016919032129159833,-0.0029250675834616062,-0.0034091830239186367,-0.002982045964733876,-0.004081111334967718,-0.003457367957538794,-0.004689157081967882,-0.005146366245644841,-0.0057947411874870085,-0.003336541291408142
-2605.0,0.0015423771317358654,-0.0010877039299134492,-0.0018100913779996743,-0.002838522819223348,-0.0034814482927527793,-0.003355068268094344,-0.004117229795539318,-0.003137986868815548,-0.004726567284351973,-0.0050035061945877275,-0.005508548636611564,-0.0033195374781471937
-2595.0,0.0018313750564624895,-0.0012184349795074005,-0.0017105117448470216,-0.0029517617817223616,-0.0037276631891919212,-0.0031438149758043345,-0.004411989268406426,-0.0035169058642628525,-0.004654596514207174,-0.005014277642252822,-0.005505638503270401,-0.003384435271595835
-2585.0,0.0015349338598624814,-0.0009221634471872464,-0.0013877153053851606,-0.002882464530163445,-0.003604159306076647,-0.0030906815564010776,-0.004449219749012537,-0.003711674590313415,-0.004969779300486477,-0.005214341753535699,-0.005709194641352229,-0.0034044017024108114
-2575.0,0.0019582583037804275,-0.0011358029287758845,-0.0014580879521796492,-0.0027222042288275413,-0.0031339074571988565,-0.003305218934562279,-0.004278924550299495,-0.0036885183762154026,-0.004857540460539949,-0.005022711501322522,-0.005771393487635712,-0.0033335710112889568
-2565.0,0.0019059726557023552,-0.0012718193877619562,-0.001348715704838384,-0.0026927159104444256,-0.00297803662032111,-0.0034279848493601484,-0.004156284172230482,-0.0036952530641206306,-0.004837412151832222,-0.005017966699304038,-0.0060272015699864975,-0.003343087989345367
-2555.0,0.0019338906896335711,-0.0011562319609682227,-0.001016895699511882,-0.0030393474416023592,-0.00274003677691414,-0.0031198503198518563,-0.003911762169602249,-0.00369177922286592,-0.004777507309570963,-0.005101983386860419,-0.006114254581829031,-0.003266771373222576
-2545.0,0.0020145182629002665,-0.0011672372407487796,-0.0005894350507340068,-0.0030273265015159823,-0.00247963587233504,-0.003374766246712384,-0.003667888526239304,-0.0037618738064894657,-0.004824152410975523,-0.0050390840986248835,-0.005948646146225706,-0.0031877745791480017
-2535.0,0.0019631347280511134,-0.0013866975344304356,-0.0008942812994232872,-0.0033492651145363914,-0.0024515668493193866,-0.0032909562675968495,-0.004044315325559482,-0.003867198647695777,-0.004825874940770624,-0.00487900358169027,-0.0059269295669709884,-0.003289230259532819
-2525.0,0.0016848636232672596,-0.0010340107555522192,-0.0011188294307185333,-0.003306725633659985,-0.002270163795827302,-0.002993798521632128,-0.004091149109687748,-0.003625898696623833,-0.0049054909652634,-0.005136093747511776,-0.006247956532673308,-0.00328227466840119
-2515.0,0.0017467383484272407,-0.000740329234306164,-0.0006624455046201872,-0.0032364556131295233,-0.002218457746690825,-0.002825544994882623,-0.003970753178972508,-0.0037668872130016875,-0.005155097152041439,-0.005356501320463356,-0.006190795606743957,-0.003221920317107605
-2505.0,0.0015585017659205452,-0.0006344152193973703,-0.00078884126064809,-0.002819793246247583,-0.00258553970968154,-0.0026213596437942664,-0.004004843858814162,-0.004327926099310297,-0.004867518439402194,-0.005575813989205984,-0.00608148974109,-0.0032467395948872556
-2495.0,0.0014419233664728392,-0.0006157381350158379,-0.0011092089881281728,-0.0027475637709237395,-0.0028811800730825514,-0.002680068693433181,-0.004005577829358183,-0.00430256565246981,-0.00453944729476024,-0.005791626871889619,-0.005986514029573179,-0.003284937900492698
-2485.0,0.0018029392571756347,-0.0004592848241242338,-0.0009874867444032679,-0.0023766550611453888,-0.0028222436212361887,-0.0030177167968529514,-0.003815422056100136,-0.00438706746508368,-0.004553121973248691,-0.005609421887095976,-0.005760272391663863,-0.0031875802424516163
-2475.0,0.001598783540078372,-0.00047150871968952975,-0.0006636465552560493,-0.00239450463701416,-0.00286081411396005,-0.0032366813328470884,-0.0038759988409290246,-0.004490419926853804,-0.004598343609760535,-0.005602023340474039,-0.005499568414785117,-0.0031861874019832094
-2465.0,0.0013161608253939767,-0.000542600150586443,-0.001015546261712797,-0.0023403222354865436,-0.0030440722146715298,-0.0032321395373966027,-0.00430680767070563,-0.00457271139442534,-0.004523390395713452,-0.0053609438191338935,-0.005282311451929758,-0.003247464347671916
-2455.0,0.0008598404235135411,-0.0006775806432634864,-0.0012890365445819083,-0.002616385524966586,-0.003049229012766941,-0.003337420107203523,-0.004286406492286465,-0.004793292336492808,-0.004550626841827473,-0.0050108740126899925,-0.005292471005891103,-0.0033302291268941073
-2445.0,0.0006264636249009197,-0.00047199425869541296,-0.0013512077316268868,-0.0026429825371387054,-0.002816978975842369,-0.003196143290951364,-0.0042147083667380385,-0.004776744226978408,-0.004691567533166718,-0.0051103147096614315,-0.005820333686596896,-0.0033576518497215064
-2435.0,0.00036209646924030217,-0.0003651256345786365,-0.0014967429442301154,-0.002690932289024445,-0.003031696312240667,-0.002942518559626225,-0.004290496120051396,-0.004606254794906921,-0.004581700852677351,-0.005327590007411961,-0.006259517271176763,-0.003415881688349791
-2425.0,-1.9100279234910788e-05,-0.0009763613640525832,-0.0017867632799465915,-0.0026465000497852245,-0.0030623285155554417,-0.0028538781786095787,-0.004621707548609072,-0.004712228566092391,-0.004451547398325709,-0.005328987908173171,-0.006540758112296488,-0.003563291867775763
-2415.0,0.00013778748338146704,-0.0013511823252153362,-0.0016928023921160289,-0.0026768418737784603,-0.0028582112200279315,-0.0030702547298680767,-0.004648207450471306,-0.004563489374311089,-0.004454762627620084,-0.005437385566458851,-0.0067093899411475805,-0.0036034194444174274
-2405.0,0.0001096315193547247,-0.0012943755807729616,-0.0014425091413116558,-0.002704145584111812,-0.003015413972170826,-0.003239573861307377,-0.00476088950204681,-0.00413780572184327,-0.004489995198443653,-0.005560563887555233,-0.006732271215875611,-0.0035964615649558183
-2395.0,9.837335138657635e-05,-0.0009791426916812864,-0.0013825270804756877,-0.002772991109359644,-0.003180017441585071,-0.0031872447228905947,-0.004631035978221748,-0.004287528845348125,-0.004419344164412194,-0.00554693225943534,-0.006472680826771435,-0.0035472822841279747
-2385.0,0.00015235305955326557,-0.0009610284727779704,-0.001357619449166271,-0.0029973873211637694,-0.0033214071895049184,-0.0033783497840570676,-0.004694322905787462,-0.004517646824294901,-0.004382950176289668,-0.00564631088618344,-0.0062314315004888795,-0.0036058534637259535
-2375.0,0.00028340583602968507,-0.0009163816783465062,-0.0012595040976935853,-0.002956954121586741,-0.003374197549962337,-0.0036632764613326496,-0.004572738670680566,-0.004780282453451672,-0.004142659160280352,-0.005417948457985168,-0.005930241218435299,-0.0035552283010791695
-2365.0,0.0002394448984932174,-0.0008699657029237112,-0.0013815953192098862,-0.0029114873147705615,-0.003689404591396431,-0.0037796757231787627,-0.0044378409243870445,-0.005268684077217548,-0.004306185675571631,-0.005432692110854838,-0.005704599619178307,-0.0036307875286217257
-2355.0,0.0010256360695588258,-0.0009860970541314454,-0.0015822229460091765,-0.0028462948398214646,-0.003723290773562657,-0.0037881226513692737,-0.0044161733298645825,-0.005273271488321585,-0.00482109751912773,-0.005640912118714413,-0.00571599038418219,-0.0036983150221679847
-2345.0,0.0012855652925936123,-0.0014824425335184322,-0.0016039280238266725,-0.0029615075977189355,-0.003699896757592982,-0.004038501479619054,-0.00446810359208271,-0.0048213687836255025,-0.005010054571374122,-0.005636917520792141,-0.005813952292232449,-0.003759560912847901
-2335.0,0.0014370186560895958,-0.001972254017112844,-0.001544590469766404,-0.0029478129148565917,-0.0036245162079328545,-0.004229819717614283,-0.004333602596693093,-0.004401337533154209,-0.004824052424907521,-0.005230860069474727,-0.005635991616816975,-0.0036769579056490963
-2325.0,0.0020201382053942844,-0.0019886478495861858,-0.0018842485443923182,-0.00293674893982186,-0.00359946022838132,-0.004327912105581006,-0.0039957749078845,-0.00424218351674108,-0.004765388406021315,-0.005237606485152597,-0.005761417567141316,-0.0036542786349786794
-2315.0,0.002027868768771169,-0.0019509023100872257,-0.001859794916959723,-0.002847591068688043,-0.003307201715266673,-0.004130833268715323,-0.003857530838006805,-0.004006403950379304,-0.0045599669116391205,-0.005179074933733165,-0.0059580805364237025,-0.0035498369485266797
-2305.0,0.0021290816820901622,-0.0019083310940351263,-0.0019774249002172104,-0.002809258659599553,-0.0033373882313009165,-0.004023669999344236,-0.0036843559394166493,-0.004188890738784892,-0.0040762309011550925,-0.00503272644179351,-0.005957266449814168,-0.0034822055730653408
-2295.0,0.0021239395296697885,-0.0021328050275072367,-0.0020345353568252188,-0.0027383616587330637,-0.0032344468054171975,-0.0038852827691878106,-0.00386039222560347,-0.00430637228364609,-0.0037350558744210336,-0.004932675128787526,-0.005996875486360099,-0.0034687562113302228
-2285.0,0.0021356680381253994,-0.001736729073392715,-0.002095408891916115,-0.00260393268522568,-0.0034223670866701493,-0.0037017102389413285,-0.004107270953055478,-0.0043522852024574015,-0.0038658427701100317,-0.005150515744589053,-0.006170839032533502,-0.0035025025710199464
-2275.0,0.0022108357066208707,-0.0015887349498450425,-0.0020720024418097232,-0.0027073348701414403,-0.00369476349792545,-0.003493572111997141,-0.004316963930012186,-0.004332055460940336,-0.004025265916911474,-0.005222323740002469,-0.0059153738221490474,-0.003515333742516265
-2265.0,0.0016784684105741318,-0.0016474096748002806,-0.0022300208670776203,-0.0028079228511803944,-0.0038135355755774605,-0.0035159305687209297,-0.004469630969684596,-0.004405379111858716,-0.004125991452861812,-0.005227189977827933,-0.0057539407851758175,-0.0035958873803738143
-2255.0,0.0016528124163380125,-0.001840857856047943,-0.002257457590670075,-0.0028742875133220677,-0.003908790508309378,-0.00329999077179477,-0.0046174228043747495,-0.0043109384090375,-0.004289490126415145,-0.005399353667584932,-0.005659510298618925,-0.003641025714333007
-2245.0,0.0018254890262440887,-0.0014081810712983627,-0.002557549653483855,-0.0027094788465712527,-0.0037329120422132617,-0.0032368375219366907,-0.004849084273117103,-0.004428583611123259,-0.00431695959872928,-0.0054158576142398955,-0.005591288354743684,-0.003614616491308534
-2235.0,0.0021089728681965994,-0.0013097969061644133,-0.002725142837841549,-0.0023399107079034873,-0.003485155993540536,-0.003459680425726584,-0.004463872917894929,-0.0045816845481192045,-0.00413089199756407,-0.005809730956695403,-0.005392136551912973,-0.003551111168353856
-2225.0,0.0021577025760775984,-0.001376590823282143,-0.0028222459631779624,-0.002259246109608095,-0.0031165560416894856,-0.003787375699176358,-0.004002031944991238,-0.0044815239279710805,-0.004067845439409422,-0.006231829783475799,-0.005291054590831989,-0.003524022341465697
-2215.0,0.0026543708293629274,-0.0014839635664088235,-0.003100003210490511,-0.002349766638494214,-0.003262897227634632,-0.0040791277627057095,-0.003952928270027296,-0.004301977942469327,-0.0039086823101486135,-0.006277063369533299,-0.005340889845403566,-0.0035648917787024165
-2205.0,0.002358615715856295,-0.0015367513852897045,-0.0032003306972414013,-0.0024656138466006452,-0.0031078258440634518,-0.004428587677667068,-0.003779324836655427,-0.004403357637708218,-0.003750300735025665,-0.006372072911881835,-0.005244611629758664,-0.0035983322491181446
-2195.0,0.0022163123933619066,-0.0015585072947761043,-0.0030849631552921143,-0.0026588703039288576,-0.0032759586182193766,-0.004363453923467178,-0.0035740556571526006,-0.0043207425043712885,-0.004124264110435785,-0.006264772046919445,-0.005396208981548375,-0.0036357639426906705
-2185.0,0.0016132367751697594,-0.0018853945329854289,-0.0033524382767592337,-0.0029430399507262826,-0.0034130837272199773,-0.004263284192568596,-0.003852389478128861,-0.004145310351799424,-0.004415232426526373,-0.0060816274097742614,-0.005526794284074945,-0.0037792055730084023
-2175.0,0.0015378100914098115,-0.0017237210089726203,-0.003308606902127466,-0.002787861714725509,-0.0035071068108729975,-0.004051543122462062,-0.004052944743952853,-0.004199593912755028,-0.004794363629680477,-0.005949993228434591,-0.005565640576465833,-0.0037882808957293507
-2165.0,0.0018910935772996945,-0.001432132487766487,-0.0029273329204097917,-0.002781976396533086,-0.0030377261739634597,-0.004009651520604414,-0.0038454068293963476,-0.0041945356221430195,-0.00493889697852323,-0.006077636718255632,-0.005512838401744419,-0.0036614502045073743
-2155.0,0.0017976667759771368,-0.0011700438861150396,-0.0029546354923857127,-0.002838276701052451,-0.0026849190806085264,-0.004357007899564176,-0.003943857073759939,-0.004364219293981285,-0.0049019548667127676,-0.005747435679993824,-0.005687437711737723,-0.003654974663515323
-2145.0,0.0016933999323758006,-0.0012710860490619577,-0.0032782178091302627,-0.002930481406208823,-0.002709516770743822,-0.004695738114836341,-0.0036992271802288594,-0.0042888723173516614,-0.005028792026378197,-0.005660540602398149,-0.005453665340032843,-0.003693989303424987
-2135.0,0.0019518133136604142,-0.0008756774466869583,-0.0028866621646669224,-0.002993525353903617,-0.002223978968508561,-0.0047714398583646005,-0.0034600646240749077,-0.004312799052232475,-0.004921108523604262,-0.005857113998886395,-0.005477383460375859,-0.003565781414916131
-2125.0,0.001734029300582663,-0.0006754391527801194,-0.002669364823194702,-0.0032084952219282913,-0.002178514648383783,-0.004710709911802919,-0.003505752619065325,-0.004713409067182414,-0.004822896296547856,-0.005877366902503295,-0.005497689836412884,-0.003582016888848071
-2115.0,0.0019678829902300804,-0.0005040022786024483,-0.0026109895448244705,-0.0035270540832046376,-0.00220711778802685,-0.0046457411037510304,-0.0036035515256321545,-0.005199794661564824,-0.004877445257078866,-0.005674611343069794,-0.005520110846309777,-0.0036225969005598845
-2105.0,0.0020706018847139974,-0.0005203302145213815,-0.0024328410573410644,-0.003644762548544623,-0.0023414132236758835,-0.004584560191954131,-0.003640420296799873,-0.0049710062881032765,-0.005022321047704268,-0.005661342982952458,-0.005515388670002547,-0.003615255310478489
-2095.0,0.0021444041892729024,-0.0006204948418576146,-0.0019197498463128066,-0.003678405492990479,-0.0025887065337558183,-0.004850820804668468,-0.0037538796571679233,-0.005169813485662359,-0.005037106866854931,-0.005542382831393788,-0.005694159501376728,-0.0036626834573184005
-2085.0,0.0010187307964740794,-0.0008609328011282481,-0.0017839494687479265,-0.004071678566830908,-0.002598931983871405,-0.004998607375684028,-0.0037923328133439133,-0.005413700485948284,-0.005211661699437393,-0.00532591949762506,-0.005861041332729551,-0.003807458831930161
-2075.0,0.0009515260198354367,-0.0010545323232280723,-0.001812940493642069,-0.004120807323793853,-0.0023858990737416676,-0.004804112882367009,-0.004374043666073989,-0.005219218236870203,-0.00529275327317291,-0.005397854637370746,-0.006098672237113026,-0.0038717492756392582
-2065.0,0.00042574785194787946,-0.0012522705544358967,-0.001736531809802242,-0.0035826971247111756,-0.0023849163762231494,-0.004531798107263047,-0.004174598879575596,-0.004743420210488336,-0.005432798333868981,-0.005664667119562428,-0.006110406215709209,-0.00380014637017039
-2055.0,4.658520860065166e-06,-0.0014729614307183135,-0.0017415521373432188,-0.00339096453259123,-0.0023043762058930248,-0.004496503774250945,-0.004125352171559418,-0.004637144343261097,-0.00556709008980848,-0.005784841041388397,-0.006115091429104584,-0.003817902117256002
