Position,Group_0,Group_1,Group_2,Group_3,Group_4,Group_5,Group_6,Group_7,Group_8,Group_9,Group_10,Group_All
-2995.0,-0.0007459174926537104,0.000755007193791268,0.0010548362141839845,0.0006350792652940265,0.0010649779593187463,0.0009173628591466321,0.0026241218986472036,0.002215353952311244,0.001410547760232796,0.0023379887070316915,0.001886026918125281,0.001406767196670616
-2985.0,-0.0003984016040331856,0.0008485513673224075,0.0013836905937459022,0.000736798721505387,0.0013137597123117851,0.0006614991236645261,0.002468028474579648,0.0021326638266544865,0.0013693036146229056,0.002456743877698185,0.0017133706004131785,0.001437246372857242
-2975.0,-0.0006557690546499291,0.0007656145336801425,0.0017142025699393023,0.0007174021196155146,0.001283202785718521,0.0009957649850869741,0.002351878924706034,0.002099761908117611,0.0012459463562930848,0.0021956050103438427,0.001655148685414762,0.0014217706883650994
-2965.0,-0.00042537933923842645,0.0005905732307775555,0.0016103044699634318,0.0006470083913691109,0.0017282043702967593,0.0009169907426460866,0.0018301833055298607,0.0018068301266076024,0.0007415853062178231,0.0021298653593699144,0.0014008432913199488,0.0012742476694134288
-2955.0,-0.00016453926138627792,0.0004176732853521151,0.001784710006966969,0.0006485320265801018,0.0016970429697524322,0.0005276424974842262,0.0018855655940131298,0.0014961029362138502,0.001061716825992844,0.0023283735188955584,0.0017932277915854514,0.0013072655784286814
-2945.0,-0.00031102102796060435,0.0006627623964361127,0.002058563016008004,0.0009027297524727926,0.0017548573763326916,0.0001868599329406791,0.002011832687651846,0.0013299982501313898,0.0009718262062969056,0.0025154338327143732,0.0019335174620304246,0.0013676371551024492
-2935.0,-0.0005655279469594874,0.000859007659452021,0.0018658836150728154,0.0006611091556882521,0.0016667364566012243,-1.9974617820789183e-05,0.002076872203872948,0.0013807335128816903,0.0010236969840267313,0.0024020642320627767,0.001735625655811479,0.0012925922821620543
-2925.0,-0.00022216535783592842,0.0009663946606782001,0.0017635811354848637,0.0005125137122312666,0.0014302349210572572,-0.00028049144969540137,0.002133024050543963,0.0014388334975572298,0.0007697371683837822,0.0024096280566873276,0.001890115560993096,0.0012459395759618441
-2915.0,-0.00011370669393104006,0.0006234982109215466,0.0017171179675846539,0.00034332508295114797,0.0015426096590021707,-0.00039401671429783916,0.002221999015114143,0.0016798698430241167,0.0007487644999461953,0.0025564472414104163,0.0019202962509444295,0.0012433380188514769
-2905.0,0.0002293555437443037,0.0003889193314393352,0.0015455811012245783,0.0003485609440283839,0.0015275189150779987,-0.00039605040017140497,0.001982680024908699,0.0019203931732585681,0.0009576747124061999,0.002271918217500452,0.0020856450283186223,0.0012250942926170455
-2895.0,0.0002463971602166274,0.00041671525830173727,0.001439175651418689,0.0003279220493404703,0.0014983578158054513,-0.00019038993573014653,0.0018155163829896314,0.0019888563025034028,0.0015761251701368105,0.0024361559746777436,0.0019645292417465013,0.0012874118666285975
-2885.0,0.0003086157352835983,0.00023944090891079046,0.0018735271569908889,0.0002837558068437077,0.0013988350103453413,-0.00023370775859022676,0.0018151145446579345,0.0021052908968260315,0.0017101532009325708,0.002442937708035231,0.002180726056895232,0.001342227203793175
-2875.0,0.0005890856586969411,0.000125822005193614,0.0018713452043735423,0.00013484282653750227,0.0014475608283930576,-0.00022125080866125093,0.0018601666758913799,0.0022827673491385863,0.00166240506479058,0.0025626657785166964,0.0022070649987090333,0.0013642616588566783
-2865.0,0.0004470271858797515,0.0003503323017092537,0.001958028653737122,0.0004281155645962605,0.0014086902721768132,3.00957956765454e-06,0.0018182219437459957,0.002478861167904788,0.001834156850302239,0.002627261176636577,0.002074893725506654,0.0014596100947426806
-2855.0,5.7527605044046006e-05,0.0005817148507240528,0.0022899224579072987,0.0005188973288525619,0.00168391510172276,0.00034469438087529603,0.00191820958889914,0.002417735948168635,0.0020173056306704963,0.002641639941118301,0.0017245716676318361,0.001555956210537082
-2845.0,-2.6031862765800848e-05,0.00026048299300721495,0.0025899048447303617,0.0006777239387359569,0.001559220392018955,0.0005875503696596128,0.0021884128005881976,0.0022759408908898998,0.002103496354139804,0.002706807435524309,0.001473232026447467,0.0015805653173829746
-2835.0,-0.00018723477736174238,0.0002717068932932943,0.0025528162990966414,0.0012219723523489707,0.0016773884870075527,0.0009301289477323206,0.002253978642935083,0.0021305411269682386,0.0019785621267581015,0.002582159740107079,0.0013140044007255713,0.001621758371946224
-2825.0,-0.00018013935570093792,0.0002750559235541323,0.0026124670469645944,0.0012915944698106995,0.0017021254029958978,0.0013455636300853952,0.001923257906560302,0.0018652693047287521,0.0019994943276677255,0.002351444711637194,0.0013448528181652464,0.0016025430866485498
-2815.0,0.00035772114798061455,0.0003378046410535215,0.002503686527733156,0.0014035063494649807,0.0014825099817993926,0.0015092183110352474,0.0017843429816108887,0.001532289828940768,0.002247058001249154,0.0019645257167395657,0.0016179499589658694,0.0015912846039727725
-2805.0,0.0003745386505481256,0.0004894680055954901,0.002156759931758552,0.0014264867625121119,0.0011430255343667223,0.0015663950631344932,0.0017258688967756643,0.001686053736448051,0.002066451558691712,0.0018105289492218336,0.001883095015661164,0.0015506001423119167
-2795.0,0.0005955270646911374,0.0003777213161493623,0.0017940071426600522,0.0014808257898085077,0.000936908140326956,0.0017398477571140664,0.0014334072670382815,0.001735531333794894,0.0019082185559874724,0.001423253140769823,0.0021026382051273825,0.0014607718802770071
-2785.0,0.000813676598101719,0.0005577068272221841,0.0013225049799385244,0.0012368082133175087,0.0006884588395113074,0.0015365662033514165,0.0010724957282655383,0.0015532960646845236,0.0018111043658436117,0.0014047333569808154,0.001946245997747045,0.0012952260016276583
-2775.0,1.3161727035299233e-05,0.0003083136475579889,0.0014549880961640075,0.0014196632004655936,0.0007913254592657351,0.001240051231734786,0.0012844489821143132,0.0015531953088961268,0.0016297561009628063,0.0013138071102808937,0.0015901907163098977,0.0012127355114028267
-2765.0,-0.0006502299228441766,1.2573887520660629e-05,0.0016694960577036593,0.0015479338861647317,0.0007446220439325939,0.001014772278208755,0.0013532165558412402,0.0014569973357924156,0.0018233759924079092,0.0013774068151127343,0.0017821596338973055,0.0012069540585678425
-2755.0,-0.0007024986255925651,0.00016358638351862426,0.0017952153699629522,0.0015383353848991786,0.0008144454926638996,0.00081254559297598,0.0014212548990706153,0.0011991047933152849,0.0017717542354934645,0.0010760138479992015,0.0016257115451237952,0.0011503110670355097
-2745.0,-0.00042478362448120956,0.00042242309502700515,0.0018133811530883976,0.002081771077568968,0.0010268487091056133,0.00047459790169076475,0.0017064211794317412,0.0010281157776131328,0.0018910812453821525,0.0011051908845034287,0.0020378745233252723,0.001292498610152581
-2735.0,-0.0009164945657601734,0.0002800187763942772,0.002104067191108954,0.0016518426238907342,0.0006297753135343091,0.0006279302538644783,0.0017250222327093452,0.0012254775459437238,0.00202977648907076,0.0009861974141687575,0.002360387706788836,0.0012772635267662346
-2725.0,-0.000667281980359163,0.0004689391599328656,0.0021145950401490646,0.0015001205937903279,0.0005981531401221899,0.0009630112711971753,0.001257671092336208,0.001329004226055446,0.001984596839285942,0.0010287536269052038,0.0026693819335186515,0.0013147666597240586
-2715.0,-0.0006480260919231943,0.0004732622503855263,0.001601858247773053,0.0014487159576499085,0.0005799599015013308,0.0012237613374967002,0.0008434891767975845,0.0017573459885718364,0.0016339836646234558,0.0009113272889979561,0.0027515576873265632,0.0012492067390644636
