Position,Group_0,Group_1,Group_2,Group_3,Group_4,Group_5,Group_6,Group_7,Group_8,Group_9,Group_10,Group_All
-2425.0,0.0007228329122830094,-0.001319296114920465,-0.0010016914478766274,-0.0019509016306020724,-0.0023010180322440626,-0.002000930438862169,-0.003692143913084224,-0.0034806268582607005,-0.0034006397695346947,-0.0039744408519494095,-0.005396278592857978,-0.002719395653758739
-2415.0,0.0005378316559309383,-0.0013303985905797912,-0.0010172876395208267,-0.002055275909216928,-0.002003789899106241,-0.0023905783273356703,-0.0036293958258393063,-0.003367895472474871,-0.0034964665570161265,-0.00392261703134087,-0.005598363806373602,-0.002754838010729126
-2405.0,0.0005988613421565399,-0.0011026559045014454,-0.0010218631371618407,-0.0022894062797521922,-0.0020215322131210637,-0.002743409784063593,-0.0037337603247796147,-0.003091360555923068,-0.0034995832632859765,-0.0039972943422924845,-0.005476016764391864,-0.002768752228567684
-2395.0,0.00036204165785991467,-0.0007656893030363664,-0.0010757330650255337,-0.002367575499150297,-0.0019883401341832295,-0.002756523425915033,-0.0036239776834842887,-0.0031028268397550684,-0.0033874790764554822,-0.004073594933968916,-0.005183693774254604,-0.002715308471668165
-2385.0,0.00012620681164727951,-0.0007167204008872926,-0.001212430946433032,-0.002333843910317799,-0.001987984614058611,-0.0029474299646442504,-0.003460658687522354,-0.0033065160969415275,-0.0034652329415651804,-0.004015284467738912,-0.005010393721061023,-0.002736844838835715
-2375.0,0.0005178208937162738,-0.0008240014049554431,-0.0013931940652325448,-0.001945229166609247,-0.002136675838537596,-0.002793884475967941,-0.003304417485181526,-0.0035039960244280656,-0.003185245885655225,-0.0038531348192107915,-0.004656951541173442,-0.002638876908541583
-2365.0,0.0005266410451725385,-0.0009045977757503987,-0.001634815338644425,-0.0016619501697432819,-0.002425555163714434,-0.002526923077480072,-0.0033700235140266175,-0.003869224001065026,-0.003136273598511479,-0.0038455461127651423,-0.004507445489995035,-0.0026657668030271565
-2355.0,0.000533050433301656,-0.0009782040735606872,-0.0015889452263289383,-0.0014552517554122975,-0.002536487185834837,-0.002307973270434181,-0.0031906113575477014,-0.004219944605616408,-0.003402774629603174,-0.004000968997601239,-0.004534392300850339,-0.0026974664126622845
-2345.0,0.000810479881344366,-0.0010935707003375788,-0.0018051740280431681,-0.0014236209509192073,-0.003007096924387628,-0.0025808724019716635,-0.003124527903990418,-0.00421623837693556,-0.003451226027438194,-0.004023647827522788,-0.00441793249186261,-0.002776137473058985
-2335.0,0.001066612776376979,-0.0016661490923323605,-0.002074797173866684,-0.0014405145009261378,-0.0029683065707822925,-0.002607532569579479,-0.00307830533924531,-0.003680172542586673,-0.0035543267071625048,-0.0038710012793114553,-0.004386900291751232,-0.0027834428220093665
